Age,Income,SpendingScore,ZipCode,Country,IDNumber
35,75000,60.0,40004,France,136936
60,65000,50.0,30003,France,127800
55,85000,90.0,40004,UK,129831
65,75000,80.0,50005,UK,116648
50,95000,80.0,50005,Canada,130113
40,95000,50.0,40004,UK,117836
65,75000,60.0,40004,UK,119007
40,95000,20.0,40004,USA,136397
50,75000,40.0,30003,Germany,119322
30,55000,30.0,20002,USA,105393
45,55000,80.0,20002,Germany,129823
40,35000,100.0,50005,Canada,123435
30,95000,70.0,50005,Germany,105050
70,65000,90.0,10001,France,103980
45,45000,80.0,40004,Canada,112900
70,75000,20.0,40004,France,127762
55,35000,50.0,50005,France,125912
55,35000,10.0,30003,France,111856
30,85000,30.0,50005,Canada,127292
70,35000,90.0,20002,Germany,102263
70,75000,80.0,10001,UK,128219
45,35000,40.0,30003,USA,125990
50,75000,30.0,40004,France,124232
50,35000,30.0,50005,France,136718
65,25000,100.0,30003,Canada,116086
60,85000,70.0,40004,Germany,120924
70,25000,30.0,50005,USA,131655
45,45000,20.0,30003,UK,128229
35,75000,20.0,10001,USA,132004
25,95000,80.0,10001,USA,109335
65,75000,90.0,30003,USA,111718
60,55000,20.0,20002,Germany,118800
30,45000,40.0,20002,Germany,111671
70,55000,100.0,30003,USA,137159
30,45000,80.0,40004,USA,100320
45,85000,100.0,20002,Germany,124189
35,75000,90.0,20002,USA,113420
35,95000,20.0,40004,Canada,126009
60,75000,20.0,20002,Canada,110872
70,55000,80.0,50005,UK,114178
40,35000,40.0,30003,UK,108871
60,65000,30.0,20002,USA,106800
40,45000,50.0,10001,Canada,117491
60,65000,20.0,10001,USA,104805
50,25000,20.0,50005,USA,110598
35,65000,30.0,10001,UK,102042
40,95000,60.0,30003,France,108593
70,35000,10.0,40004,Germany,104098
30,55000,30.0,50005,UK,104398
70,95000,90.0,40004,France,116769
45,45000,50.0,10001,USA,110135
25,35000,20.0,50005,Germany,102732
50,95000,40.0,10001,UK,128278
65,85000,60.0,20002,UK,117528
55,65000,70.0,50005,Canada,113287
65,65000,20.0,20002,USA,123738
25,85000,50.0,10001,Germany,113590
70,25000,90.0,40004,Germany,134574
65,45000,20.0,10001,Canada,137502
40,45000,60.0,10001,France,109797
30,85000,90.0,50005,France,129657
45,35000,10.0,10001,Germany,123442
50,45000,10.0,30003,UK,109470
55,55000,60.0,40004,Germany,101220
35,25000,10.0,10001,UK,122424
50,75000,90.0,50005,Canada,139571
60,85000,100.0,40004,UK,137598
35,75000,40.0,30003,Canada,105965
50,65000,70.0,40004,Germany,128205
30,95000,20.0,30003,Germany,110990
55,45000,20.0,30003,Canada,119589
40,45000,90.0,40004,Canada,133157
65,45000,80.0,30003,UK,123723
60,75000,100.0,40004,Germany,111653
25,55000,10.0,50005,USA,138760
50,95000,10.0,10001,Germany,112475
40,45000,90.0,40004,UK,127914
60,45000,50.0,30003,USA,130836
25,25000,60.0,30003,Canada,120663
65,65000,30.0,30003,France,118119
35,55000,30.0,40004,USA,129434
45,25000,20.0,50005,UK,103572
40,25000,20.0,10001,UK,109356
35,75000,70.0,20002,UK,132720
60,65000,30.0,20002,UK,104275
25,35000,20.0,20002,USA,104817
60,25000,80.0,30003,Germany,124929
55,55000,20.0,40004,USA,124721
55,95000,70.0,50005,UK,115518
55,95000,60.0,30003,UK,127635
30,95000,100.0,50005,UK,100976
25,55000,40.0,10001,Canada,106774
45,35000,60.0,50005,Germany,120922
60,45000,80.0,30003,Canada,130952
35,65000,40.0,20002,Canada,128847
30,75000,20.0,50005,Canada,108469
25,85000,30.0,40004,Germany,109350
65,55000,40.0,50005,France,122916
65,95000,90.0,30003,USA,104549
55,45000,90.0,40004,Canada,133080
30,35000,60.0,50005,USA,121185
50,45000,90.0,20002,USA,114988
30,55000,90.0,30003,USA,138352
70,95000,10.0,30003,France,106332
40,95000,40.0,10001,USA,119427
50,35000,90.0,10001,Canada,104439
50,65000,100.0,10001,USA,124265
25,35000,50.0,10001,France,104520
40,55000,10.0,40004,UK,114586
60,45000,100.0,20002,USA,134018
70,75000,10.0,30003,USA,131963
50,55000,90.0,40004,USA,116190
65,95000,40.0,40004,France,135515
35,55000,30.0,40004,UK,132803
65,45000,70.0,40004,France,135029
45,25000,50.0,30003,France,128842
35,75000,100.0,20002,Canada,120989
55,75000,30.0,30003,USA,116739
40,25000,90.0,40004,Canada,138574
30,25000,30.0,20002,Canada,114828
25,75000,70.0,50005,France,127469
40,55000,10.0,30003,Germany,105919
60,35000,80.0,50005,Germany,127452
40,95000,60.0,50005,Canada,123751
60,35000,70.0,10001,UK,127831
30,85000,40.0,50005,USA,106432
55,55000,40.0,20002,Germany,109067
65,85000,60.0,30003,Canada,116049
55,85000,10.0,40004,UK,138279
50,45000,90.0,30003,Canada,131318
35,45000,100.0,40004,UK,103687
45,25000,10.0,20002,UK,139311
65,65000,90.0,50005,France,113011
25,85000,80.0,40004,UK,128742
65,35000,90.0,40004,France,111184
30,55000,60.0,20002,Canada,128457
45,95000,80.0,40004,Germany,113330
25,65000,30.0,40004,UK,123586
50,75000,70.0,20002,France,100063
30,55000,20.0,20002,France,116226
65,65000,30.0,10001,USA,103354
45,65000,30.0,30003,UK,118751
35,55000,100.0,20002,USA,134225
35,35000,30.0,30003,USA,132817
40,75000,40.0,30003,Canada,119336
40,75000,20.0,40004,France,120811
60,55000,80.0,50005,UK,126982
45,75000,30.0,40004,Germany,114070
60,65000,90.0,20002,France,123628
55,25000,80.0,20002,Germany,100902
25,75000,80.0,40004,UK,129787
55,95000,80.0,50005,Germany,105053
25,35000,100.0,50005,USA,127938
60,35000,90.0,10001,USA,136585
40,65000,10.0,20002,UK,117368
55,25000,80.0,30003,UK,133824
25,95000,20.0,50005,USA,133676
40,65000,40.0,50005,France,104893
35,95000,90.0,10001,Germany,100030
25,75000,70.0,10001,Canada,111341
65,95000,80.0,40004,Germany,119560
65,85000,80.0,30003,France,110468
70,55000,40.0,20002,Germany,135480
30,85000,80.0,30003,UK,105429
60,45000,80.0,30003,Germany,117798
50,25000,50.0,10001,Germany,130130
50,75000,60.0,40004,Germany,122943
25,25000,40.0,30003,USA,101497
50,45000,70.0,30003,Canada,124147
45,95000,20.0,50005,Canada,124774
50,65000,30.0,30003,France,110186
40,45000,30.0,50005,Germany,127398
30,85000,10.0,50005,Canada,125096
40,75000,20.0,30003,UK,104747
30,45000,100.0,30003,France,119102
35,25000,30.0,50005,USA,114239
30,45000,30.0,30003,Germany,119073
55,55000,60.0,40004,UK,134051
65,55000,20.0,20002,Germany,100992
35,75000,100.0,40004,Germany,133185
45,65000,10.0,40004,USA,138274
45,75000,70.0,50005,USA,133105
55,95000,60.0,50005,France,133705
40,45000,100.0,10001,Canada,133737
30,25000,70.0,10001,Canada,100710
50,25000,60.0,20002,France,133596
40,25000,60.0,40004,Germany,104321
45,35000,90.0,30003,Canada,138677
50,75000,40.0,10001,UK,104126
35,55000,50.0,10001,USA,138646
55,25000,80.0,30003,Canada,105255
25,35000,60.0,50005,France,137319
30,45000,70.0,20002,Canada,139749
60,25000,50.0,40004,UK,125177
70,25000,60.0,30003,Canada,133296
60,85000,70.0,10001,USA,130645
50,75000,90.0,30003,UK,117656
40,85000,100.0,40004,France,113240
25,65000,90.0,20002,Germany,110735
65,95000,100.0,30003,France,137378
30,45000,80.0,20002,USA,101417
60,25000,20.0,40004,Germany,100176
30,65000,40.0,30003,Germany,135476
30,25000,70.0,20002,USA,122221
40,75000,100.0,10001,UK,116220
35,85000,40.0,20002,UK,117188
45,45000,40.0,40004,France,129961
25,55000,100.0,50005,France,127682
25,65000,80.0,40004,Canada,115101
70,55000,40.0,30003,USA,131894
55,65000,100.0,50005,Canada,109013
25,55000,20.0,20002,France,135239
65,25000,20.0,50005,Germany,120003
45,25000,50.0,10001,Canada,101968
25,65000,40.0,50005,UK,107814
40,25000,50.0,20002,UK,100261
60,95000,50.0,50005,Canada,135035
40,75000,70.0,20002,Germany,109509
60,55000,10.0,40004,Canada,127956
25,45000,50.0,10001,France,122086
55,45000,30.0,10001,Canada,106397
30,55000,10.0,10001,Canada,135544
70,95000,90.0,30003,France,117168
65,95000,40.0,30003,Germany,114914
45,95000,100.0,10001,Canada,133243
25,55000,50.0,30003,USA,122255
60,25000,70.0,20002,Canada,130655
65,25000,10.0,40004,Germany,112173
35,75000,10.0,40004,UK,108908
35,75000,20.0,30003,USA,118976
45,75000,70.0,20002,USA,109771
65,55000,90.0,10001,France,131423
60,35000,30.0,50005,Canada,119493
25,25000,90.0,20002,Canada,132130
50,45000,70.0,50005,UK,135039
60,65000,90.0,10001,France,108332
35,35000,60.0,10001,France,109923
50,65000,60.0,20002,Germany,114474
25,85000,50.0,10001,UK,112572
70,85000,10.0,50005,France,103147
70,45000,80.0,10001,USA,121237
50,85000,40.0,10001,UK,102444
55,25000,50.0,30003,USA,137525
70,75000,90.0,10001,UK,122009
60,35000,40.0,30003,France,109999
30,85000,10.0,20002,Germany,127058
35,75000,50.0,50005,Canada,119918
25,35000,80.0,40004,UK,112372
35,25000,70.0,20002,USA,118204
50,45000,20.0,30003,UK,113889
50,35000,50.0,20002,USA,127433
40,55000,100.0,40004,Canada,102037
40,45000,40.0,40004,Canada,137843
45,65000,100.0,30003,Canada,123492
50,25000,50.0,10001,USA,119424
65,65000,90.0,30003,Canada,137425
40,75000,10.0,50005,Germany,112804
45,55000,70.0,20002,France,128045
55,25000,30.0,20002,France,129655
35,85000,20.0,20002,Canada,100613
35,95000,50.0,20002,USA,118052
25,95000,60.0,40004,France,112381
25,95000,30.0,40004,USA,119285
55,45000,80.0,50005,Canada,111579
25,95000,90.0,10001,UK,125300
45,45000,60.0,30003,USA,112553
30,35000,70.0,30003,UK,125850
25,45000,30.0,30003,UK,121401
30,75000,30.0,30003,Germany,138728
55,75000,80.0,50005,UK,132084
45,75000,90.0,50005,UK,102175
45,25000,90.0,20002,USA,134818
40,55000,50.0,30003,USA,139670
40,25000,20.0,50005,UK,113891
60,55000,50.0,30003,Canada,113563
70,55000,20.0,30003,USA,136558
25,95000,50.0,20002,Germany,132456
40,35000,70.0,10001,France,109393
55,25000,30.0,30003,USA,106286
25,65000,50.0,30003,UK,125068
40,65000,10.0,30003,UK,105182
35,85000,60.0,30003,UK,113387
45,25000,10.0,20002,UK,111165
30,45000,60.0,10001,Germany,124936
70,85000,60.0,10001,Germany,122622
60,55000,90.0,20002,Germany,107269
65,35000,40.0,50005,Canada,109898
45,45000,70.0,50005,France,136519
25,55000,10.0,40004,USA,130327
25,85000,70.0,30003,USA,107464
70,25000,20.0,50005,France,116554
65,25000,10.0,50005,Canada,111131
55,25000,60.0,20002,USA,120521
60,55000,70.0,20002,Germany,118890
55,45000,20.0,20002,Germany,116292
40,25000,10.0,30003,Canada,121726
50,25000,100.0,40004,Canada,105295
60,85000,20.0,10001,UK,136818
65,65000,50.0,30003,UK,133754
40,35000,40.0,50005,Canada,123824
50,65000,80.0,10001,France,114082
60,25000,80.0,40004,USA,110783
70,55000,50.0,50005,USA,139952
30,75000,70.0,40004,USA,123992
60,85000,60.0,10001,France,127521
55,25000,10.0,40004,France,125678
35,95000,50.0,20002,France,105571
30,95000,40.0,10001,Germany,112793
35,45000,20.0,40004,USA,133548
55,75000,20.0,10001,France,105206
65,65000,80.0,10001,France,101600
70,75000,50.0,40004,USA,100716
25,75000,10.0,30003,UK,128583
65,95000,30.0,10001,Canada,134413
65,65000,80.0,40004,France,109136
40,45000,70.0,30003,USA,134589
65,95000,90.0,30003,USA,130096
35,75000,40.0,10001,France,113881
55,35000,40.0,20002,USA,101054
40,55000,50.0,20002,Germany,129359
45,35000,90.0,30003,USA,116383
60,95000,70.0,10001,USA,104152
45,65000,90.0,10001,UK,114381
60,75000,100.0,10001,Germany,137673
60,85000,50.0,50005,France,128376
40,65000,30.0,30003,France,113008
50,25000,10.0,40004,France,121857
30,65000,80.0,40004,UK,111602
70,35000,50.0,50005,Germany,115052
25,95000,100.0,20002,UK,105668
65,35000,90.0,10001,Canada,114429
65,85000,50.0,50005,USA,127814
25,85000,60.0,50005,USA,133911
70,75000,70.0,50005,Canada,116390
55,65000,70.0,30003,France,123083
50,75000,70.0,50005,France,138414
40,25000,30.0,20002,Canada,123610
30,25000,20.0,40004,France,136912
25,45000,40.0,20002,Canada,136904
25,65000,50.0,20002,UK,117711
40,45000,60.0,50005,UK,131924
60,55000,60.0,10001,UK,107346
45,45000,100.0,40004,France,121837
35,95000,90.0,20002,UK,131850
60,55000,60.0,50005,UK,135879
65,75000,10.0,10001,France,122159
50,65000,30.0,20002,UK,137235
60,85000,20.0,50005,USA,121468
70,65000,80.0,40004,Germany,126269
25,55000,50.0,40004,France,116901
65,45000,10.0,50005,France,138731
30,25000,20.0,10001,Germany,119022
65,95000,20.0,30003,USA,119240
35,95000,40.0,40004,USA,122893
60,25000,100.0,30003,USA,134717
65,65000,60.0,50005,Canada,118336
25,75000,80.0,30003,USA,106222
30,95000,60.0,10001,Germany,115423
30,65000,50.0,30003,USA,105111
55,35000,100.0,30003,Germany,102389
70,65000,50.0,20002,USA,119632
55,35000,40.0,30003,UK,107703
35,85000,60.0,40004,Germany,116090
55,65000,90.0,50005,UK,103628
55,75000,60.0,40004,UK,126869
60,65000,30.0,50005,UK,109310
45,95000,10.0,50005,Germany,112428
65,85000,100.0,40004,Germany,121021
55,65000,40.0,10001,Germany,106111
65,55000,30.0,50005,France,118577
70,65000,50.0,30003,Germany,108267
30,95000,20.0,20002,Canada,137386
65,85000,100.0,40004,Germany,125583
40,55000,100.0,30003,USA,120127
60,45000,50.0,20002,France,112138
50,75000,10.0,50005,UK,127224
60,35000,70.0,30003,Canada,129025
60,95000,90.0,20002,France,125910
50,55000,90.0,30003,Germany,113421
35,75000,20.0,10001,UK,118546
70,65000,10.0,50005,UK,127128
35,65000,10.0,40004,USA,138987
55,85000,10.0,20002,Germany,107718
30,95000,10.0,40004,UK,127030
65,75000,10.0,40004,Germany,103005
60,25000,10.0,30003,France,131621
55,55000,100.0,40004,France,105020
25,75000,50.0,40004,Canada,124614
70,65000,100.0,10001,UK,135240
50,35000,60.0,50005,UK,138008
40,45000,90.0,40004,Germany,112496
65,85000,100.0,50005,France,135986
25,95000,100.0,50005,Canada,111624
60,95000,40.0,10001,UK,131282
25,45000,10.0,50005,France,126762
50,85000,30.0,30003,USA,138130
60,25000,90.0,20002,Canada,139795
50,35000,30.0,10001,UK,117445
70,55000,90.0,50005,USA,106685
65,85000,80.0,10001,Germany,131512
40,65000,50.0,30003,UK,105328
35,95000,30.0,50005,Canada,110529
70,75000,70.0,40004,Canada,111257
65,25000,30.0,30003,Canada,111288
25,25000,50.0,40004,France,134981
45,25000,70.0,40004,UK,115617
50,35000,10.0,40004,France,105862
40,95000,40.0,40004,USA,106990
30,75000,100.0,30003,France,102956
50,85000,20.0,20002,France,100527
40,65000,60.0,20002,UK,100511
25,65000,40.0,10001,France,105654
70,45000,20.0,40004,Germany,129017
35,95000,10.0,20002,USA,103677
25,65000,30.0,50005,France,134098
35,75000,40.0,40004,UK,110166
35,55000,20.0,10001,France,102258
25,75000,70.0,50005,Canada,128302
55,65000,50.0,30003,UK,132699
30,45000,80.0,30003,France,110842
60,95000,80.0,20002,USA,110304
50,95000,20.0,20002,France,139973
45,35000,100.0,30003,France,104127
55,75000,20.0,30003,UK,125687
60,65000,20.0,50005,Canada,130431
60,75000,90.0,40004,Canada,107071
40,55000,80.0,10001,USA,104171
55,55000,30.0,50005,UK,105813
65,85000,60.0,40004,France,130993
45,55000,90.0,50005,UK,132683
25,35000,100.0,10001,UK,112889
70,45000,60.0,50005,France,106575
55,25000,50.0,10001,Canada,100748
65,25000,20.0,10001,France,122300
50,45000,60.0,50005,UK,104567
55,55000,20.0,20002,France,133709
55,25000,40.0,40004,Germany,103824
70,75000,40.0,30003,France,105415
25,85000,10.0,40004,Canada,109035
25,55000,80.0,20002,France,128730
50,95000,30.0,20002,Canada,126706
35,65000,50.0,20002,France,135710
45,75000,50.0,10001,Germany,139606
55,45000,90.0,40004,Germany,130841
40,45000,20.0,20002,UK,131430
45,35000,50.0,50005,UK,123055
30,35000,10.0,20002,UK,105939
65,95000,80.0,30003,Germany,127276
55,45000,70.0,30003,Germany,133424
65,35000,80.0,30003,UK,129576
50,75000,10.0,30003,Canada,126659
50,85000,70.0,20002,USA,131369
30,25000,80.0,20002,UK,139357
50,75000,60.0,20002,USA,107620
65,25000,100.0,20002,France,109234
40,95000,80.0,20002,USA,124760
45,95000,50.0,20002,France,117344
55,65000,60.0,50005,Canada,105288
25,65000,50.0,50005,France,124673
50,55000,20.0,50005,Canada,113401
50,75000,70.0,40004,France,138423
35,45000,90.0,40004,France,112127
30,45000,10.0,10001,Canada,126053
35,55000,20.0,10001,France,136749
65,35000,100.0,50005,Germany,122202
65,95000,50.0,40004,USA,110500
50,45000,40.0,30003,Canada,123922
45,45000,30.0,20002,Canada,120497
55,75000,60.0,30003,USA,102471
25,45000,50.0,10001,USA,133849
30,65000,60.0,10001,USA,110729
40,55000,30.0,10001,USA,133103
25,35000,40.0,20002,France,115725
60,35000,70.0,10001,UK,138872
50,35000,40.0,10001,Canada,135131
65,95000,90.0,10001,France,126439
25,75000,20.0,20002,Germany,120150
40,95000,100.0,30003,Germany,110124
60,45000,90.0,50005,UK,111357
70,25000,40.0,30003,USA,121978
25,55000,90.0,10001,France,133050
65,55000,30.0,30003,USA,118698
30,65000,60.0,40004,Germany,111247
30,45000,50.0,40004,UK,125337
50,95000,10.0,20002,UK,118192
60,35000,70.0,30003,Germany,110149
50,25000,30.0,20002,Canada,132087
25,85000,10.0,20002,Canada,105846
55,35000,20.0,50005,France,136224
30,35000,90.0,30003,Germany,102597
35,65000,20.0,10001,UK,105828
50,85000,30.0,40004,France,132089
30,45000,20.0,30003,Canada,104874
70,45000,50.0,30003,Germany,101836
55,55000,30.0,10001,France,139457
45,85000,50.0,10001,Germany,118998
60,35000,40.0,50005,France,113196
30,55000,100.0,10001,France,138153
30,25000,60.0,10001,Canada,101967
30,45000,40.0,40004,UK,132420
35,95000,80.0,10001,UK,119830
70,95000,30.0,30003,UK,132513
45,85000,20.0,20002,UK,106043
55,85000,100.0,30003,USA,134231
60,45000,80.0,40004,USA,121575
60,55000,70.0,50005,Germany,128602
30,65000,20.0,10001,Germany,131733
50,45000,80.0,50005,France,105302
65,35000,40.0,20002,Germany,117894
25,25000,50.0,10001,UK,104639
60,55000,100.0,30003,Germany,114176
25,45000,70.0,20002,France,106728
45,45000,10.0,40004,UK,118173
45,45000,80.0,50005,UK,112765
30,35000,20.0,50005,USA,132368
60,35000,70.0,10001,UK,100834
50,35000,30.0,30003,France,100977
40,35000,50.0,50005,France,133295
40,25000,100.0,50005,UK,135489
70,45000,100.0,30003,UK,114048
35,45000,30.0,50005,Germany,119616
70,25000,50.0,50005,UK,108209
35,25000,80.0,30003,France,133727
40,55000,70.0,10001,France,108343
40,45000,30.0,20002,UK,123309
60,55000,20.0,50005,Germany,131341
45,85000,100.0,30003,Germany,127736
35,25000,70.0,30003,Germany,124323
50,85000,10.0,50005,UK,131057
45,65000,70.0,40004,France,102112
40,95000,70.0,10001,UK,126409
55,95000,40.0,40004,USA,127791
70,45000,60.0,50005,Canada,103193
50,55000,50.0,40004,Germany,128902
25,75000,60.0,40004,Germany,114876
50,85000,80.0,50005,UK,131134
30,55000,30.0,40004,Canada,133818
30,95000,100.0,10001,UK,122603
55,65000,10.0,40004,Canada,110585
50,75000,30.0,30003,Canada,132245
55,75000,30.0,30003,USA,137320
70,85000,50.0,50005,Germany,137100
35,55000,50.0,50005,Germany,111277
60,25000,50.0,30003,Germany,120171
60,35000,90.0,30003,UK,122083
50,75000,20.0,40004,USA,131262
60,45000,80.0,30003,USA,122970
40,25000,50.0,30003,UK,119039
70,55000,40.0,40004,France,104358
30,85000,90.0,20002,Germany,117670
65,75000,100.0,20002,Canada,109711
40,45000,80.0,20002,Germany,124563
35,75000,60.0,50005,UK,131087
70,85000,90.0,50005,France,117010
35,95000,90.0,30003,UK,136907
45,65000,80.0,10001,USA,134198
40,95000,10.0,40004,Canada,114998
50,75000,90.0,50005,USA,105095
35,95000,60.0,20002,Germany,105699
25,85000,10.0,40004,USA,106184
40,75000,40.0,30003,Germany,107748
45,45000,100.0,30003,Canada,104511
60,25000,60.0,30003,Germany,104751
50,95000,30.0,20002,Germany,115578
55,35000,30.0,10001,UK,106078
45,25000,10.0,30003,Germany,101754
25,45000,10.0,50005,USA,100780
65,85000,70.0,40004,USA,128629
45,75000,90.0,20002,Germany,116835
30,25000,90.0,20002,France,102516
60,85000,40.0,20002,France,106709
45,85000,80.0,50005,Germany,130517
45,55000,70.0,50005,Canada,108631
50,85000,90.0,30003,Germany,106419
70,95000,70.0,40004,France,138479
65,45000,10.0,10001,France,113291
30,45000,100.0,20002,UK,132730
60,25000,70.0,10001,UK,133121
60,25000,10.0,20002,USA,109572
40,25000,80.0,50005,France,119826
35,25000,80.0,50005,USA,132406
35,65000,100.0,30003,UK,133978
25,25000,100.0,40004,UK,104649
50,45000,60.0,10001,Germany,136426
70,25000,30.0,50005,USA,102130
50,65000,70.0,30003,Germany,126702
55,65000,10.0,20002,USA,104240
30,35000,50.0,50005,Canada,110123
70,85000,100.0,30003,Germany,107101
45,95000,60.0,30003,USA,101023
50,95000,60.0,10001,France,104148
45,25000,40.0,40004,USA,114032
50,75000,20.0,10001,France,118118
50,45000,10.0,30003,Canada,132393
30,75000,80.0,10001,Germany,116212
25,95000,100.0,50005,Germany,132230
25,55000,30.0,50005,France,103651
35,75000,10.0,30003,UK,133777
45,45000,20.0,20002,Germany,111981
